Date,BTC,Energy,GPR
2020/11/20,0.028330287,0.019446059,0.660310423
2020/11/21,0.028404858,0.019319584,0.669072392
2020/11/22,0.028704583,0.019427489,0.664619464
2020/11/23,0.028785351,0.01927019,0.666468843
2020/11/24,0.02905158,0.020535597,0.690710926
2020/11/25,0.029613856,0.02064908,0.733746193
2020/11/26,0.034195782,0.020205245,0.758826763
2020/11/27,0.033574783,0.01820222,0.754156369
2020/11/28,0.033917081,0.018862269,0.755472057
2020/11/29,0.034047959,0.019490921,0.75542573
2020/11/30,0.036159089,0.020079128,0.692705171
2020/12/01,0.037427247,0.020095144,0.676431195
2020/12/02,0.037190252,0.020321137,0.6795353
2020/12/03,0.037044948,0.020319829,0.652735721
2020/12/04,0.0381557,0.0211056,0.659051352
2020/12/05,0.034489865,0.021223754,0.651388456
2020/12/06,0.034462228,0.020961384,0.653317281
2020/12/07,0.032982577,0.020333788,0.64962225
2020/12/08,0.033810238,0.019526679,0.652754446
2020/12/09,0.033709315,0.018726677,0.63468522
2020/12/10,0.033912546,0.01818903,0.630106092
2020/12/11,0.033824846,0.0184461,0.639940448
2020/12/12,0.033976122,0.017317154,0.631057124
2020/12/13,0.034055774,0.017313416,0.637949526
2020/12/14,0.033829918,0.017311872,0.624747789
2020/12/15,0.033742796,0.017220522,0.645064168
2020/12/16,0.036591205,0.017062287,0.652538506
2020/12/17,0.037263393,0.017053823,0.655897694
2020/12/18,0.037279154,0.016981266,0.636519825
2020/12/19,0.037467005,0.017134775,0.619705997
2020/12/20,0.037183833,0.017271457,0.709171854
2020/12/21,0.037774837,0.017153489,0.824860838
2020/12/22,0.038085676,0.017074163,0.828015703
2020/12/23,0.038493038,0.017278404,0.82627791
2020/12/24,0.038110307,0.014472885,0.804301193
2020/12/25,0.03816677,0.014281462,0.75509677
2020/12/26,0.035017494,0.014266962,0.728187754
2020/12/27,0.035087217,0.01424287,0.73595438
2020/12/28,0.035004957,0.013892162,0.73786933
2020/12/29,0.034943668,0.013508175,0.744032136
2020/12/30,0.033702074,0.013123835,0.730745603
2020/12/31,0.03206439,0.013040929,0.708052967
2021/01/01,0.032041944,0.012241948,0.706425384
2021/01/02,0.034870273,0.012109551,0.710148073
2021/01/03,0.03323853,0.009329769,0.71518651
2021/01/04,0.034161728,0.009309239,0.777078548
2021/01/05,0.035065603,0.012637929,0.776332557
2021/01/06,0.036404673,0.013704557,0.776208611
2021/01/07,0.034938864,0.013879232,0.783626952
2021/01/08,0.03489865,0.013897847,0.785379655
2021/01/09,0.034805928,0.013064202,0.781691155
2021/01/10,0.036783413,0.012818722,0.767956325
2021/01/11,0.040971175,0.012697312,0.76795034
2021/01/12,0.042842177,0.013397809,0.768874164
2021/01/13,0.044947944,0.013310382,0.790165473
2021/01/14,0.045136176,0.013762938,0.763793241
2021/01/15,0.045769371,0.015296119,0.757541749
2021/01/16,0.045236828,0.015285976,0.751072284
2021/01/17,0.045488027,0.015049371,0.750584475
2021/01/18,0.045410907,0.014903791,0.7514897
2021/01/19,0.04538403,0.014905578,0.651520452
2021/01/20,0.044979406,0.01470232,0.493833016
2021/01/21,0.053026732,0.015321751,0.501871244
2021/01/22,0.053763062,0.015127567,0.517253096
2021/01/23,0.054232963,0.015158825,0.524260598
2021/01/24,0.053969292,0.015212859,0.531890313
2021/01/25,0.052755871,0.015258216,0.592407682
2021/01/26,0.052699009,0.015356365,0.613131328
2021/01/27,0.054235724,0.015608769,0.612029526
2021/01/28,0.056729823,0.015597666,0.611564635
2021/01/29,0.056181472,0.016500877,0.620500039
2021/01/30,0.056196698,0.016434892,0.617743519
2021/01/31,0.056643673,0.016433391,0.640496013
2021/02/01,0.054329326,0.016431806,0.657067614
2021/02/02,0.055182517,0.016479088,0.673968347
2021/02/03,0.055692133,0.017172676,0.633602802
2021/02/04,0.05477809,0.015077733,0.632738424
2021/02/05,0.053128242,0.014142105,0.635018463
2021/02/06,0.051949935,0.014008257,0.630034274
2021/02/07,0.051531436,0.014102705,0.628195175
2021/02/08,0.060399642,0.014194186,0.632703335
2021/02/09,0.059567887,0.014293806,0.632654823
2021/02/10,0.05806749,0.014451953,0.632956561
2021/02/11,0.057996509,0.013678356,0.619244731
2021/02/12,0.055880578,0.013864309,0.595781658
2021/02/13,0.055413167,0.013098585,0.609188985
2021/02/14,0.054086041,0.011593092,0.612537724
2021/02/15,0.054056727,0.011618375,0.633491824
2021/02/16,0.053999418,0.011840073,0.637890653
2021/02/17,0.054655666,0.011943827,0.636245953
2021/02/18,0.054558617,0.012160054,0.666502242
2021/02/19,0.05562338,0.012225275,0.68695353
2021/02/20,0.047086899,0.011319897,0.717376569
2021/02/21,0.046209998,0.011102321,0.710907181
2021/02/22,0.047620797,0.011061906,0.715323403
2021/02/23,0.05256925,0.011237424,0.710672804
2021/02/24,0.052529488,0.012036445,0.662156919
2021/02/25,0.053978382,0.012259517,0.641727606
2021/02/26,0.052123517,0.013440644,0.663407889
2021/02/27,0.049897868,0.013453932,0.66141378
2021/02/28,0.050192786,0.011980012,0.653776386
2021/03/01,0.052521422,0.011958421,0.65722567
2021/03/02,0.052277634,0.01199189,0.633830813
2021/03/03,0.052583704,0.012030801,0.61270986
2021/03/04,0.052800991,0.012259953,0.582901241
2021/03/05,0.052163269,0.012216955,0.552352192
2021/03/06,0.052005084,0.012254214,0.557622712
2021/03/07,0.052266655,0.012280816,0.599476021
