Date,BTC,Energy,GPR
2022/08/01,0.490073472,-0.478017179,0.523668394
2022/08/02,0.527542483,-0.416340388,0.528019364
2022/08/03,0.668654336,-0.305919715,0.423525861
2022/08/04,0.686195879,0.357781948,0.508789727
2022/08/05,0.648881864,0.298402946,0.625032288
2022/08/06,0.809747814,0.223079401,0.658913826
2022/08/07,0.790932909,0.209675885,0.771423502
2022/08/08,0.674816663,0.16163508,0.686617137
2022/08/09,0.698644598,0.050735905,0.760490783
2022/08/10,0.662267947,-0.028603651,-0.729212145
2022/08/11,0.688652511,-0.080423677,-0.693700746
2022/08/12,0.763523493,-0.10111881,-0.751720728
2022/08/13,0.82901511,0.041138766,-0.663099072
2022/08/14,0.889322296,0.177277938,-0.647336209
2022/08/15,0.974985078,0.268514157,-0.706132261
2022/08/16,0.980145711,0.328671562,-0.644512086
2022/08/17,0.839060235,0.351330787,-0.579838737
2022/08/18,1.003488713,0.308927579,-0.4358046
2022/08/19,-0.683941236,0.374491598,-0.477496417
2022/08/20,-0.724408618,0.39107896,-0.453062346
2022/08/21,-0.832468383,0.36843168,-0.466243681
2022/08/22,-0.851016695,0.456005807,-0.449984562
2022/08/23,-0.85011897,0.591116725,-0.560934944
2022/08/24,-0.951882406,0.617520003,-0.421750244
2022/08/25,-1.003662007,0.530251524,-0.423128711
2022/08/26,-1.832759879,0.684270362,-0.367881537
2022/08/27,-2.051315636,0.679704154,-0.373664621
2022/08/28,-1.947780961,0.447206057,-0.521264708
2022/08/29,-1.783380898,0.378794363,-0.601075518
2022/08/30,-1.714284416,-0.046508754,-0.574737479
2022/08/31,-1.722572975,-0.027500369,-0.508945795
2022/09/01,-1.7925657,-0.038659197,-0.37192391
2022/09/02,-1.783446635,-0.150533627,-0.386794828
2022/09/03,-1.795275192,-0.022967759,-0.429717387
2022/09/04,-1.894030658,0.041940221,-0.400344857
2022/09/05,-1.923061234,0.05275634,-0.490049279
2022/09/06,-1.643042979,0.100868211,-0.595408792
2022/09/07,-1.66912026,0.173056871,-0.558609187
2022/09/08,-1.805845766,0.247262849,-0.454061038
2022/09/09,-0.15213569,0.248774966,-0.250364598
2022/09/10,-0.187722416,0.20664627,-0.176848661
2022/09/11,-0.155285201,0.177737723,-0.061722736
2022/09/12,-0.204035293,0.084175579,-0.145179408
2022/09/13,-0.442584444,8.33008E-05,-0.16970595
2022/09/14,-0.455872908,-0.090384479,-0.250002661
2022/09/15,-0.409310397,-0.073025263,-0.325067434
2022/09/16,-0.48359949,0.020577296,-0.347217051
2022/09/17,-0.530827943,0.070727002,-0.421222341
2022/09/18,-0.042170944,0.060333266,-0.294284813
2022/09/19,-0.022690808,0.054138288,-0.393468321
2022/09/20,0.102871375,0.097274087,-0.311935774
2022/09/21,0.137226046,0.164120841,-0.381003697
2022/09/22,0.109666049,-0.180052019,-0.364081224
2022/09/23,0.109033905,-1.627529975,-0.39584935
2022/09/24,0.190019541,-1.592149991,-0.261426664
2022/09/25,0.248432856,-1.598747715,-0.251521144
2022/09/26,0.153240621,-1.552858551,-0.18480627
2022/09/27,0.114078946,-1.51584798,-0.120037246
2022/09/28,0.138186803,-1.081807345,-0.14098878
2022/09/29,0.049932841,-1.265478605,-0.094505658
2022/09/30,0.112687446,-1.344471303,-0.143727684
2022/10/01,0.145172889,-1.459505644,-0.119903044
2022/10/02,0.162531997,-1.466322446,0.02915954
2022/10/03,0.068498544,-1.442239364,0.094858035
2022/10/04,0.020346992,-1.061405542,0.021239863
2022/10/05,0.020164995,-1.087000698,0.073916354
2022/10/06,0.030223629,-1.212804544,0.104995101
2022/10/07,0.152881536,-1.290711321,0.1774352
2022/10/08,0.180794673,-1.247196812,0.147865208
2022/10/09,-1.271171079,-1.223551352,0.193084837
2022/10/10,-1.179916951,-1.165077708,0.143269434
2022/10/11,-1.151488837,-1.043852316,0.051176401
2022/10/12,-1.210706687,-1.029098598,0.177939091
2022/10/13,0.536510495,-0.942561824,0.282327367
2022/10/14,0.569310898,-0.782868989,0.341222588
2022/10/15,0.593767807,-0.923001059,0.572166672
2022/10/16,0.553323393,-1.053780911,0.701668304
2022/10/17,0.564973169,-1.072476748,0.805041871
2022/10/18,0.800779554,-1.086074068,0.869788837
2022/10/19,0.886011218,-1.110477408,0.945531368
2022/10/20,1.187695591,-1.185278077,0.921435399
2022/10/21,1.161381991,-1.28118587,1.04571122
2022/10/22,0.974971155,-1.299645411,1.085088342
2022/10/23,0.804083972,0.363494938,0.862260192
2022/10/24,0.872508289,0.343597544,0.752512948
