Date,BTC,Energy,GPR,,,
2020/11/19,1.529136792,-0.403607562,0.386694833,,,
2020/11/20,1.742495486,-0.317137917,0.246280223,,,
2020/11/21,1.783084078,-0.261489107,0.108774715,,,
2020/11/22,1.713619146,-0.375605755,0.194463435,,,
2020/11/23,1.774775397,-0.443708272,0.155945493,,,
2020/11/24,1.373266877,-0.322029276,-0.085309077,,,
2020/11/25,1.26683793,-0.346270118,-0.131744606,,,
2020/11/26,1.316726497,-0.256913418,-0.330427664,,,
2020/11/27,1.501843667,0.000128119,-0.264760464,,,
2020/11/28,1.272335919,-0.010622629,-0.28306003,,,
2020/11/29,1.144424673,-0.109561222,-0.28297517,,,
2020/11/30,0.701419214,-0.180859384,-0.684603711,,,
2020/12/01,0.452600906,-0.203425603,-0.756980887,,,
2020/12/02,0.41575837,-0.346059601,-0.787999887,,,
2020/12/03,0.51341614,-0.342030461,-0.649973644,,,
2020/12/04,0.338216106,-0.539131407,-0.728753735,,,
2020/12/05,0.114183818,-0.546621006,-0.632162038,,,
2020/12/06,0.097563433,-0.501402622,-0.657117262,,,
2020/12/07,0.383994218,-0.299074684,-0.609301915,,,
2020/12/08,0.351814144,-0.052833983,-0.654662421,,,
2020/12/09,0.338917246,0.263418075,-0.491589616,,,
2020/12/10,0.294224435,0.31002718,-0.437347379,,,
2020/12/11,0.394259103,0.221456904,-0.524897633,,,
2020/12/12,0.352669564,0.550519111,-0.404844441,,,
2020/12/13,0.294784836,0.744803188,-0.500903195,,,
2020/12/14,0.333518661,0.916017922,-0.33235246,,,
2020/12/15,0.328109709,1.00268893,-0.3957321,,,
2020/12/16,0.620109979,1.242265454,-0.497052093,,,
2020/12/17,0.550058386,1.32766322,-0.539363124,,,
2020/12/18,0.529071478,1.377039265,-0.346137603,,,
2020/12/19,0.388644913,1.3019853,-0.147542241,,,
2020/12/20,0.601272941,1.220047466,0.860509141,,,
2020/12/21,0.471646676,1.411806532,1.42668001,,,
2020/12/22,0.279511306,1.537071983,1.36649974,,,
2020/12/23,0.206512048,1.387257042,1.398011987,,,
2020/12/24,0.338819665,0.507815171,1.797617597,,,
2020/12/25,0.209865368,0.696969385,2.623032908,,,
2020/12/26,0.040218012,0.715455967,3.337165718,,,
2020/12/27,0.035449212,0.743792081,3.070271074,,,
2020/12/28,0.067769298,1.058311638,3.014570349,,,
2020/12/29,0.143618599,1.421156174,2.837278747,,,
2020/12/30,0.118756886,1.738183455,3.231657291,,,
2020/12/31,0.360840574,1.927294635,3.912643953,,,
2021/01/01,0.408995889,2.816792947,3.978256456,,,
2021/01/02,0.304584603,3.056506164,3.835473197,,,
2021/01/03,0.445151317,1.100627162,3.663532852,,,
2021/01/04,0.438130261,1.179236628,2.509165188,,,
2021/01/05,0.113572198,4.348943883,2.532109378,,,
2021/01/06,-0.147155963,3.003214537,2.535153846,,,
2021/01/07,-0.230068997,2.688500029,2.352637184,,,
2021/01/08,-0.323412254,2.677737297,2.308221978,,,
2021/01/09,-0.317294383,3.804606991,2.406806439,,,
2021/01/10,-0.468672467,4.227613746,2.756733935,,,
2021/01/11,-0.557633484,4.423697243,2.756930733,,,
2021/01/12,-0.665861701,3.245959938,2.67548638,,,
2021/01/13,-0.745333855,3.352645738,2.210674484,,,
2021/01/14,-0.851384052,2.757875787,2.826072399,,,
2021/01/15,-0.910312945,1.831479759,3.014941044,,,
2021/01/16,-0.775195394,1.837362955,3.211620624,,,
2021/01/17,-0.769075187,2.047515342,3.229067196,,,
2021/01/18,-0.744166133,2.171331118,3.196797631,,,
2021/01/19,-0.741738296,1.965437768,4.550359085,,,
2021/01/20,-0.702224111,2.051172062,2.586993299,,,
2021/01/21,0.143360837,1.644058394,2.30178245,,,
2021/01/22,-0.062074256,2.022007796,1.805002209,,,
2021/01/23,-0.085930407,1.998398134,1.587111351,,,
2021/01/24,0.001888488,1.965113752,1.354084254,,,
2021/01/25,0.260737638,1.932997117,0.972914768,,,
2021/01/26,0.260722394,1.851780191,0.727773594,,,
2021/01/27,0.070000933,1.626316075,0.753637631,,,
2021/01/28,-0.208717735,1.608838538,0.763255395,,,
2021/01/29,-0.103614963,1.09641798,0.583190394,,,
2021/01/30,-0.101800093,1.149975373,0.643804485,,,
2021/01/31,-0.159588865,1.149614266,0.309515107,,,
2021/02/01,0.122691743,1.149254059,0.127860395,,,
2021/02/02,-0.035648472,1.086625138,0.015064022,,,
2021/02/03,-0.152741114,0.630595747,-0.452692125,,,
2021/02/04,0.02758906,0.29250255,-0.440184842,,,
2021/02/05,0.257619512,0.55811351,-0.471979301,,,
2021/02/06,0.472480573,0.666926495,-0.421470136,,,
2021/02/07,0.57161443,0.576107187,-0.39693162,,,
2021/02/08,1.18201201,0.48444847,-0.461303095,,,
2021/02/09,1.353343885,0.399954582,-0.460526942,,,
2021/02/10,1.66437806,0.262103181,-0.465086641,,,
2021/02/11,1.525551395,0.500898903,-0.307393843,,,
2021/02/12,2.161283032,0.359921241,-0.058348816,,,
2021/02/13,2.409399039,0.745172342,-0.25326616,,,
2021/02/14,2.699214397,0.668793977,-0.314772772,,,
2021/02/15,2.706795518,0.626256694,-0.508268019,,,
2021/02/16,2.637066767,0.377993003,-0.571037597,,,
2021/02/17,2.329190897,0.235303526,-0.546385256,,,
2021/02/18,2.347357064,0.187678534,-0.674536633,,,
2021/02/19,1.832851618,0.124384365,-0.816481968,,,
2021/02/20,2.619350393,0.332769095,-0.82986253,,,
2021/02/21,3.140397938,0.434590321,-0.77745485,,,
2021/02/22,2.76547939,0.381874737,-0.809773096,,,
2021/02/23,1.882441698,0.119304704,-0.770304644,,,
2021/02/24,1.847322603,0.047510536,-0.77766149,,,
2021/02/25,1.571576942,-0.057365182,-0.695487255,,,
2021/02/26,1.964390592,0.000639639,-0.828333087,,,
2021/02/27,2.791113304,-0.027637671,-0.805900645,,,
2021/02/28,2.805846494,0.138337921,-0.721901769,,,
2021/03/01,1.975565564,0.081203749,-0.767998342,,,
2021/03/02,2.033587452,0.07926543,-0.636963883,,,
2021/03/03,1.845542219,-0.071040017,-0.442924767,,,
2021/03/04,2.005986879,-0.25124195,-0.409178766,,,
2021/03/05,2.323357337,-0.27241955,-0.176608199,,,
2021/03/06,2.351468609,-0.267780595,-0.27013814,,,
2021/03/07,2.230485946,-0.17921123,-0.299034512,,,
2021/03/08,2.284020301,-0.09467037,-0.309575462,,,
2021/03/09,2.029408792,-0.10939462,-0.50433233,,,
2021/03/10,0.082172215,-0.286211788,-0.639473456,,,
2021/03/11,-0.013306575,-0.270052265,-0.643568906,,,
2021/03/12,0.094606021,-0.157305036,-0.670422571,,,
2021/03/13,0.089079105,-0.050171343,-0.707545023,,,
2021/03/14,-0.006444395,0.087579841,-0.773257438,,,
2021/03/15,-0.237342517,0.102949389,-0.816116723,,,
2021/03/16,-0.164328149,-0.161072595,-0.777132385,,,
2021/03/17,-0.247655534,-0.192238487,-0.621377417,,,
2021/03/18,-0.216407872,-0.015842596,-0.613086638,,,
2021/03/19,0.014079307,0.066775262,-0.777050002,,,
2021/03/20,0.022835869,0.315267709,-0.650145275,,,
2021/03/21,0.333163406,0.3883266,-0.464608361,,,
2021/03/22,0.070921104,0.442605122,-0.284161746,,,
2021/03/23,0.141063729,0.198014776,-0.219636995,,,
2021/03/24,0.296209753,0.000699532,-0.099955699,,,
2021/03/25,-0.031302353,0.173762981,-0.072362301,,,
2021/03/26,-0.258978218,0.182194725,-0.053576645,,,
2021/03/27,-0.037173224,0.336722346,-0.054194684,,,
2021/03/28,0.000215965,0.650196462,0.077546535,,,
2021/03/29,-0.125107767,0.711191538,0.044930455,,,
2021/03/30,-0.109110644,0.715384912,0.033154104,,,
2021/03/31,-0.637600077,0.680463718,0.07340012,,,
2021/04/01,-0.552331525,0.410143788,0.126841172,,,
2021/04/02,-0.354849274,0.584379832,0.133391636,,,
2021/04/03,-0.29177513,0.93821032,0.22079578,,,
2021/04/04,-0.348939024,1.47879784,-0.045394005,,,
2021/04/05,-0.353605393,1.446143087,-0.248766155,,,
2021/04/06,-0.151545814,1.446419552,-0.002015976,,,
2021/04/07,-0.28216397,1.426706857,0.274771818,,,
2021/04/08,-0.248795975,1.379425344,0.266398647,,,
2021/04/09,-0.163873949,1.905500596,0.524700029,,,
2021/04/10,-0.119808159,2.047969312,0.462774093,,,
2021/04/11,-0.115493661,2.07026918,0.441023797,,,
2021/04/12,-0.029387391,2.097263924,0.284567432,,,
2021/04/13,-0.052692406,2.128002927,0.411370264,,,
2021/04/14,0.176372531,1.405601721,0.540417658,,,
2021/04/15,0.245867244,2.006218186,0.361407876,,,
2021/04/16,0.332526492,2.058461006,0.370866671,,,
2021/04/17,0.358355065,1.457376868,0.443335986,,,
2021/04/18,0.532064935,1.474429951,0.657666726,,,
2021/04/19,0.51170561,1.493336756,0.483917034,,,
2021/04/20,0.513715289,1.172333972,0.48222365,,,
2021/04/21,0.547328952,0.945169468,0.445523143,,,
2021/04/22,0.244678175,1.285907553,0.368049326,,,
2021/04/23,0.464073741,1.862338408,0.371245944,,,
2021/04/24,0.462806774,1.929099249,0.342316667,,,
2021/04/25,0.686997877,2.868563962,1.174980479,,,
2021/04/26,1.541927099,2.869992965,0.8172271,,,
2021/04/27,1.448360677,2.715357607,0.668588866,,,
2021/04/28,1.704739449,2.065416809,0.444192402,,,
2021/04/29,1.664421049,2.13303736,0.472617486,,,
2021/04/30,1.050237211,1.58213719,0.463704267,,,
2021/05/01,1.051813368,1.991865174,0.389356091,,,
2021/05/02,0.966480744,1.852007393,0.382900747,,,
2021/05/03,1.129259528,1.761482521,0.257959896,,,
2021/05/04,0.697263228,1.791949649,0.64744404,,,
2021/05/05,0.297377845,1.31241029,1.009299863,,,
2021/05/06,0.282891101,1.266389867,1.004978746,,,
2021/05/07,0.419769504,0.907617525,0.971228732,,,
2021/05/08,0.537271474,1.112480603,3.635848712,,,
2021/05/09,0.522556724,1.211211746,3.288788912,,,
2021/05/10,0.399672639,1.214910301,2.306830508,,,
2021/05/11,0.373921164,0.701162738,2.153044139,,,
2021/05/12,1.47794926,0.68542721,2.280088994,,,
2021/05/13,1.870757284,0.434232801,2.01365926,,,
2021/05/14,1.875058472,0.493390261,2.187982967,,,
2021/05/15,1.40439032,0.5087775,2.311983412,,,
2021/05/16,1.498559951,0.520018691,2.162199308,,,
2021/05/17,1.108477529,0.483681907,1.997025105,,,
2021/05/18,1.611200482,0.298317884,2.15685667,,,
2021/05/19,1.505317602,-0.007851059,2.268324208,,,
2021/05/20,0.9668495,0.305056504,2.25012675,,,
2021/05/21,0.69803035,0.433960906,2.2520317,,,
2021/05/22,0.809901514,0.542526326,1.993122386,,,
2021/05/23,0.502676512,0.57064825,2.020872305,,,
2021/05/24,0.160349701,0.568402623,1.833356537,,,
2021/05/25,0.180848641,0.29491162,2.73469968,,,
2021/05/26,0.500649559,0.244775723,3.477861699,,,
2021/05/27,0.491680668,0.288428273,3.947610613,,,
2021/05/28,0.232944153,0.648024744,4.656377931,,,
2021/05/29,0.211686783,0.683574656,4.068532466,,,
2021/05/30,0.420188608,1.157379914,3.813804412,,,
2021/05/31,0.30471617,1.25178695,3.678294284,,,
2021/06/01,0.312316872,0.967613281,3.676123076,,,
2021/06/02,0.284799683,0.669630532,4.009468255,,,
2021/06/03,0.422154529,0.673990838,3.99600717,,,
2021/06/04,0.493626825,1.075341034,4.086491118,,,
2021/06/05,0.430280923,1.114811753,3.809740937,,,
2021/06/06,0.4435221,1.503169223,3.870401328,,,
2021/06/07,0.258893877,1.503981503,1.01427777,,,
2021/06/08,0.264086031,1.459020238,1.469232784,,,
2021/06/09,0.022528906,1.447612489,-0.714566277,,,
2021/06/10,0.018819154,2.198745924,-0.533913597,,,
2021/06/11,0.11301072,2.22376412,-0.516778181,,,
2021/06/12,-0.00595299,2.747933381,-0.29499366,,,
2021/06/13,-0.273726726,4.022743967,-0.301771253,,,
2021/06/14,-0.144438342,4.154711934,-0.46986265,,,
2021/06/15,-0.143344641,3.472108511,-0.46492511,,,
2021/06/16,-0.090982033,3.332420216,-0.479316626,,,
2021/06/17,-0.082817365,2.697338617,-0.477750877,,,
2021/06/18,-0.541375958,2.767094295,-0.483122375,,,
2021/06/19,-0.347965086,2.490655168,-0.638757324,,,
2021/06/20,-0.096684431,2.235194963,-0.771999869,,,
2021/06/21,-0.14886275,2.014829557,-0.612003319,,,
2021/06/22,0.073824713,1.860297551,-0.760266425,,,
2021/06/23,0.234806003,1.867803652,-0.111291647,,,
2021/06/24,0.17544731,2.291826391,-0.262338518,,,
2021/06/25,-0.088501961,2.405666252,-0.321083185,,,
2021/06/26,-0.07507706,2.161494536,-0.483924053,,,
2021/06/27,-0.074476663,1.937762954,-0.650728507,,,
2021/06/28,-0.010253588,1.716534783,1.905551051,,,
2021/06/29,-0.057685681,1.67404819,2.137802164,,,
2021/06/30,0.039022224,1.599971859,2.019644831,,,
2021/07/01,-0.062065919,1.498874336,1.945479357,,,
2021/07/02,-0.027257803,2.190999048,1.920871542,,,
2021/07/03,0.059230931,2.191649479,1.781628006,,,
2021/07/04,0.272433061,2.310469838,1.826237766,,,
2021/07/05,0.229139903,2.307341097,1.986786002,,,
2021/07/06,0.217894844,1.732217944,1.996206916,,,
2021/07/07,0.504876266,1.359649549,1.809554727,,,
2021/07/08,0.425343643,1.338222217,1.8106304,,,
2021/07/09,0.627141044,0.917958184,1.907525899,,,
2021/07/10,0.655005542,0.917692905,1.910898882,,,
2021/07/11,0.636369579,0.923316028,2.008417036,,,
2021/07/12,0.766824999,0.925792774,2.077568632,,,
2021/07/13,1.231935956,0.823146456,2.100297363,,,
2021/07/14,1.362057391,0.466880052,2.318856262,,,
2021/07/15,1.197557221,0.411624544,2.568735865,,,
2021/07/16,1.575543158,0.140554139,2.769994253,,,
2021/07/17,1.584592761,0.213246299,2.766324647,,,
2021/07/18,2.176139996,-0.033512098,2.468164787,,,
2021/07/19,1.968995048,-0.097719649,2.650260858,,,
2021/07/20,1.746781676,-0.089838281,3.030340391,,,
2021/07/21,0.379461777,0.217580033,2.964056252,,,
2021/07/22,0.488657045,0.222283756,2.916096765,,,
2021/07/23,0.471922352,0.216884225,4.168992669,,,
2021/07/24,0.524901643,0.218622858,4.443884789,,,
2021/07/25,0.032138312,0.153489219,3.776770674,,,
2021/07/26,-0.195445654,0.197158127,3.717795672,,,
2021/07/27,-0.460236936,0.23888317,4.7130097,,,
2021/07/28,-0.490653449,0.26249344,-0.517331198,,,
2021/07/29,-0.285391334,0.103154567,-0.671753258,,,
2021/07/30,-0.419530504,-0.121618463,-0.587301097,,,
2021/07/31,-0.238015059,0.035706007,-0.6291719,,,
2021/08/01,-0.428537485,0.036940412,-0.651342117,,,
2021/08/02,-0.41028153,0.03706875,-0.655003572,,,
2021/08/03,-0.468617153,-0.190685864,-0.823882335,,,
2021/08/04,-0.454222005,-0.428981849,-0.885792138,,,
2021/08/05,-0.531586647,-0.52713229,-0.889610732,,,
2021/08/06,-0.699632026,-0.405160906,-0.848232567,,,
2021/08/07,-0.75087187,-0.38887499,-0.866710273,,,
2021/08/08,-0.699084351,-0.187102268,-0.968404912,,,
2021/08/09,-0.840924006,-0.207999977,-1.096583553,,,
2021/08/10,-0.823729452,-0.365386865,-1.204056154,,,
2021/08/11,-0.717022356,-0.441096393,-1.137481896,,,
2021/08/12,-0.769744438,-0.427821939,-1.135107198,,,
2021/08/13,-0.787969194,-0.269188405,-1.119897952,,,
2021/08/14,-0.713850523,-0.081434078,0.682372924,,,
2021/08/15,-0.699090169,0.168853072,0.380272215,,,
2021/08/16,-0.751100287,0.32749783,0.180473078,,,
2021/08/17,-0.823086919,0.470495447,0.379851181,,,
2021/08/18,-0.732320312,0.375756878,0.311227883,,,
2021/08/19,-0.770099346,0.569128046,0.253150273,,,
2021/08/20,-0.925019106,0.549473752,0.245744582,,,
2021/08/21,-0.929201976,0.479328222,0.343880996,,,
2021/08/22,-0.814216619,0.314342449,0.289709582,,,
2021/08/23,-0.766915109,0.242964953,0.047814704,,,
2021/08/24,-0.801901667,0.082097812,0.227089596,,,
2021/08/25,-0.713834106,0.125748209,0.149568398,,,
2021/08/26,-0.70230909,0.052926191,-0.022114843,,,
2021/08/27,-0.832427415,-0.116684951,0.021573129,,,
2021/08/28,-0.833701294,0.055261995,0.105086349,,,
2021/08/29,-0.672503051,0.366124858,0.307923397,,,
2021/08/30,-0.783604222,0.359428544,0.561842079,,,
2021/08/31,-0.627327715,0.251582347,0.450317011,,,
2021/09/01,-0.711565775,0.158406031,0.48364771,,,
2021/09/02,-0.632803071,0.113766984,0.670641537,,,
2021/09/03,-0.485101279,0.43552505,0.802169089,,,
2021/09/04,-0.370045823,0.672609313,0.650036519,,,
2021/09/05,-0.316699603,0.727869629,0.732983456,,,
2021/09/06,-0.150859695,0.761066944,0.660262139,,,
2021/09/07,1.791734695,0.761979974,0.955513115,,,
2021/09/08,2.371925091,0.605047082,1.202130949,,,
2021/09/09,2.442242032,0.871683494,1.563448396,,,
2021/09/10,2.15798421,1.022094502,1.635926305,,,
2021/09/11,2.321668928,0.958660799,1.580847705,,,
2021/09/12,3.273635414,0.917611315,1.570581759,,,
2021/09/13,3.140910668,0.842321826,0.354885947,,,
2021/09/14,2.522155394,0.722446842,-0.528071995,,,
2021/09/15,2.517587547,0.547708346,-0.308881259,,,
2021/09/16,2.751025301,0.502348533,-0.458023598,,,
2021/09/17,2.713637504,0.653726001,-0.298996472,,,
2021/09/18,3.097375601,0.441426061,-0.236541399,,,
2021/09/19,3.87290484,0.338155715,-0.386347412,,,
2021/09/20,2.724132071,0.399893681,-0.405937514,,,
2021/09/21,2.166431515,0.432532769,-0.387563956,,,
2021/09/22,1.491044583,0.35575073,-0.449035729,,,
2021/09/23,1.578608258,0.28866961,-0.405026502,,,
2021/09/24,1.349962726,0.296978492,-0.466486003,,,
2021/09/25,1.643779711,0.316767946,-0.398309782,,,
2021/09/26,1.973010843,0.559693032,-0.396374073,,,
2021/09/27,1.865274992,0.415848842,-0.559820385,,,
2021/09/28,1.700504483,0.408928407,-0.628659092,,,
2021/09/29,1.930141573,0.406751852,-0.706754785,,,
2021/09/30,1.479678988,0.485919402,-0.685712492,,,
2021/10/01,1.086541134,0.217594337,-0.755908628,,,
2021/10/02,1.09011302,0.549580576,-0.71892395,,,
2021/10/03,1.103780094,0.535620063,-0.773994872,,,
2021/10/04,1.053226975,0.484410617,-0.717882358,,,
2021/10/05,0.942461951,0.33804723,-0.704028659,,,
2021/10/06,0.550859329,0.107875802,-0.466152175,,,
2021/10/07,0.281749396,0.077179118,-0.591778438,,,
2021/10/08,0.312684432,-0.053581992,-0.56977119,,,
2021/10/09,0.273731231,-0.049948459,-0.72606041,,,
2021/10/10,0.409017066,-0.049311361,-0.783009435,,,
2021/10/11,0.16798941,0.041634161,-0.881980503,,,
2021/10/12,0.134674993,0.134724864,-0.937020891,,,
2021/10/13,0.13572874,0.231149827,-0.877158363,,,
2021/10/14,0.363110435,0.195678392,-0.91137296,,,
2021/10/15,0.081645598,0.195439093,-1.033141533,,,
2021/10/16,0.07422788,0.334850599,-0.716579465,,,
2021/10/17,0.074352846,0.528444597,-0.718882064,,,
2021/10/18,0.118409789,0.656756144,-0.725027916,,,
2021/10/19,0.039295255,0.689586694,-0.542239321,,,
2021/10/20,-0.036873447,0.708346106,-0.594931656,,,
2021/10/21,-0.069520853,0.459332927,-0.56669968,,,
2021/10/22,0.155595209,0.678462444,-0.495622312,,,
2021/10/23,0.262357347,0.742129538,-0.513484304,,,
2021/10/24,0.5413042,0.740569791,-0.499985187,,,
2021/10/25,0.361467391,0.948150117,-0.372809433,,,
2021/10/26,0.141971513,1.224837597,-0.501352677,,,
2021/10/27,0.081454675,0.971239592,-0.439558525,,,
2021/10/28,0.030700003,0.97172082,-0.331835457,,,
2021/10/29,-0.036162196,0.711348447,-0.354361114,,,
2021/10/30,0.2397148,0.707455697,-0.235019034,,,
2021/10/31,-0.15726338,1.141065593,-0.197813995,,,
2021/11/01,-0.148990696,1.173583969,-0.339308241,,,
2021/11/02,-0.308015614,0.911339209,-0.466104714,,,
2021/11/03,-0.253888759,0.806049002,-0.405358356,,,
2021/11/04,-0.09826707,1.068459486,-0.279090307,,,
2021/11/05,-0.090603005,1.100553666,-0.156319609,,,
2021/11/06,0.06587472,1.21223713,-0.187905427,,,
2021/11/07,-0.101452199,0.836846899,-0.273270614,,,
2021/11/08,-0.185430103,0.816387575,-0.003929339,,,
2021/11/09,-0.198106364,0.813790675,-0.105928064,,,
2021/11/10,-0.082789163,0.629406796,-0.018026497,,,
2021/11/11,0.043717027,0.62493726,-0.024818926,,,
2021/11/12,0.130065497,0.538715741,-0.036463913,,,
2021/11/13,0.124836055,0.877867138,-0.008736351,,,
2021/11/14,-0.040211692,1.100782666,0.189435358,,,
2021/11/15,-0.191419864,1.081064818,-0.243366521,,,
2021/11/16,-0.365829575,1.074599894,-0.213592166,,,
2021/11/17,-0.35601707,0.694766165,-0.589956043,,,
2021/11/18,-0.34473346,0.693031363,-0.62415865,,,
2021/11/19,-0.30069828,2.359088454,-0.550840965,,,
2021/11/20,-0.252463212,3.225229536,-0.655091755,,,
2021/11/21,-0.187779045,3.235751564,-0.689841184,,,
2021/11/22,-0.395729598,3.267017114,-0.265187457,,,
2021/11/23,-0.474654361,2.246718064,-0.347374122,,,
2021/11/24,-0.394242287,2.114174145,-0.231739471,,,
2021/11/25,-0.220508343,2.128446244,-0.103634824,,,
2021/11/26,-0.100804007,3.840744647,-0.254777552,,,
2021/11/27,0.010167819,3.842050258,-0.252521932,,,
2021/11/28,-0.124839327,4.131572955,-0.222372067,,,
